Screen Name,Tweet ID,Dates,Tweets
CNNMoneyInvest,539828435116625920,12/2/2014,"RadioShack stock still halted on @nyse two hours after news of a disputed loan breach with lenders. $RSH http://t.co/r2MoO3uIKX"
OilBRK,539869678127288320,12/2/2014,"Oil's fall hurts Iran in nuke talks: Iran's budget may not be in danger from falling oil prices for ... http://t.co/bXntGAPmX9 #Oil #BRK"
CNBCnow,539871323586326529,12/2/2014,"BREAKING: Shares of RadioShack resume trading from earlier halt, stock declines more than 20%. http://t.co/wZ3iLMLhEZ • $RSH"
OilBRK,539903271238782976,12/2/2014,"Energy, Economics and Market Realities: Oil prices have fallen more than 30% from their highs in the... http://t.co/NF10VQMJ7l #Oil #BRK"
OilBRK,539974657445597184,12/3/2014,"Oil Drop Offers China Double Dose of Help as Expansion Slows: The slide in oil prices to five-year l... http://t.co/8Kh7ZUR0Vo #Oil #BRK"
globalnrgnews,540023104094101504,12/3/2014,"Oman Crude Oil Futures Contract (DME Oman) at 5-year low below $70/b http://t.co/R51tDQRkrZ"
OriginOil,540036096131084288,12/3/2014,"Mega-Fracking - This chart says it all. Daily price of U.S. WTI crude oil blend as of yesterday's close http://t.co/0Z1vVI5oGG"
globalnrgnews,540064038240407552,12/3/2014,"UPDATE 2-Brent holds above $70 in turbulent oil market http://t.co/12L8j54S9H"
NST_Online,540085632505085952,12/3/2014,"Brent rebounds above US$71 in turbulent oil market http://t.co/TQ8pHFUGj8"
BloombergNews,540138833602682880,12/3/2014,"Brent crude oil backpedals to $70 a barrel: http://t.co/7xLbHqllMW"
LaOilGasAssoc,540155474390171648,12/3/2014,"Advocate: Report: U.S. oil production won't slow, but low prices are beating up energy ... - http://t.co/jZiGTHm6up - The Advocate ..."
CNNMoneyInvest,540167782684704768,12/3/2014,"Want a good tech stock for 2015? These 5 companies are likely to grow faster than Apple http://t.co/Fpz4qCPW8o $AAPL http://t.co/KtXV1ZTmSd"
CNNMoneyInvest,540173659122696193,12/3/2014,"With gas prices down and online shopping up, FedEx stock is at an all-time high of $180 a share $FDX http://t.co/n8LbiPveBz"
CrudeOilPrices,540181257645477888,12/3/2014,"Modest oil price rally greets decent economic reports. http://t.co/5i1cKJV53k"
globalnrgnews,540191472419897344,12/3/2014,"OPEC Oil Price Squeeze To Leave Renewable Energy Unscathed http://t.co/JeVqqsqyk1"
OilBRK,540230951121330176,12/3/2014,"Sub-$50 Oil Surfaces in North Dakota as Regional Discounts Swell: Oil market analysts are debating i... http://t.co/kuKhpHQ0Gz #Oil #BRK"
globalnrgnews,540235975671435264,12/3/2014,"North Dakota governor’s budget bets on oil price rebound http://t.co/Px0Z8IIB8c"
OilBRK,540247540294103040,12/3/2014,"Low Oil Prices Are History’s Greatest Case of Market Failure: They price oil and gas based on curren... http://t.co/ezdFfps4lR #Oil #BRK"
BloombergNews,540274349513904129,12/3/2014,"Global plunge in crude oil prices holds back Canada’s economic recovery http://t.co/SbiSzsvm8t http://t.co/z5CqqTuNAc"
OilBRK,540298793036443649,12/4/2014,"$40 oil doesn't scare Big Oil. Here's why: If OPEC hoped to scare Big Oil, it's not working. Oil pri... http://t.co/v5ZXQh9ZF5 #Oil #BRK"
OilBRK,540332079565664256,12/4/2014,"Why EOG Resources Is Going Up, Not Down, With Crude Oil Prices: Your browser is not supported. Pleas... http://t.co/Q9XDnSTucl #Oil #BRK"
OilGasMalaysia,540357815274307584,12/4/2014,"Malaysia says can meet 2015 budget deficit target despite slumping oil prices - Yahoo Finance UK http://t.co/D0Q7ynOAlF"
OilGasMalaysia,540421896953950208,12/4/2014,"Santos to cut capex and axe €500m debt issue amid oil price slide - Financial Times http://t.co/aXh1niW3e1"
Kinibiz,540449760625561600,12/4/2014,"Oil plunge won’t affect solar industry, says SunPower - Plunging prices for crude oil will have little impact on t... http://t.co/4k4dnzmLGb"
LaOilGasAssoc,540452127928119296,12/4/2014,"Advocate: Report: U.S. oil production won't slow, but low prices are beating up energy ... - http://t.co/jZiGTHm6up - The Advocate ..."
RT_com,540487519776022528,12/4/2014,"RT Soundcloud: Russia 'better prepared' for weak oil prices than before - Dep Finance Minister http://t.co/ba5Hr0lmwf on #SoundCloud"
CrudeOilPrices,540520970864582656,12/4/2014,"North Dakota budget forecast bets on oil price recovery. http://t.co/1kC98arLbD"
OilBRK,540530913189183488,12/4/2014,"Sub-$50 Oil Surfaces in North Dakota Amid Regional Discounts: Oil market analysts are debating if oi... http://t.co/yebQA2p0iY #Oil #BRK"
PlattsOil,540542650559250432,12/4/2014,"RT @pavlesabic: BIG money managers loving energy despite fall in oil prices http://t.co/w3w1Isvxxg via @YouTube #oil #opec @plattsoil @ogjo…"
EconBizFin,540545183541391360,12/4/2014,"RT @PatrickFoulis: Shale shocked. As oil prices fall a dodgy balance sheet threatens America's shale revolution http://t.co/L3s6ksBZKx http…"
OilBRK,540558020715872257,12/4/2014,"ECB's Draghi seizes on oil price drop in quantitative easing calculus: By Paul Carrel FRANKFURT (Reu... http://t.co/9X2xcnlL83 #Oil #BRK"
WSJMoneyBeat,540575101444694017,12/4/2014,"RT @erikholmwsj: Under one extreme scenario, Nomura sees a way for Microsoft to buy back more than half its stock http://t.co/VfCETbbiQL $M…"
OilBRK,540580462012284928,12/4/2014,"Shale Liquidations Begin? Sub-$50 Oil Appears In North Dakota: When ISIS dared to steal and sell oil... http://t.co/gdVVHYQ9uO #Oil #BRK"
globalnrgnews,540593441231867904,12/4/2014,"Sliding Oil Prices: European High Yield Bond Mart Sees Opportunity While U.S. Frets http://t.co/gsEBKoeP1e"
OilBRK,540605019922235392,12/4/2014,"Sliding Oil Prices: European High Yield Bond Mart Sees Opportunity While U.S. Frets: The recent slid... http://t.co/1prRYzgtVe #Oil #BRK"
globalnrgnews,540613755978403840,12/4/2014,"What is Russia’s oil production strategy amid global price plunge? http://t.co/WYB1Qnhsnk"
BloombergNews,540682031534211072,12/5/2014,"Japan pension fund head calls for $389B stock overhaul http://t.co/VbfOy1H5wQ"
WSJAsia,540813961206452225,12/5/2014,"RT @summer_said: Saudi Arabia Cuts All January Crude Oil Prices to U.S., Asia http://t.co/wL7iHHfBCW via @WSJ"
globalnrgnews,540856793954795521,12/5/2014,"Investors Sell Off Solar Stocks on Oil Price Drop; Analysts Call it a ‘Buying Opportunity’ http://t.co/AogsmzC46s"
OilBRK,540874131449716736,12/5/2014,"Low Oil Could Lead to Round of Energy Mergers: Historically, when oil prices hit a trough, a likely ... http://t.co/oBQuXPtGfL #Oil #BRK"
OilBRK,540874132292767745,12/5/2014,"Oil battle is sticky, OPEC may be forced to act: Oil prices are expected to stabilize, but OPEC will... http://t.co/DSRg2jQvRb #Oil #BRK"
BloombergNews,540891413039562753,12/5/2014,"RT @Matthew_Winkler: Ending U.S. oil export ban argument bolstered by price collapse http://t.co/dHOgm6Fnwx via @ZainShauk, @danmurtaugh an…"
FoxBusiness,540909118857699328,12/5/2014,"On @OpeningBellFBN with @SandraSmithFox: A key component of falling oil prices is a shift in asset allocation: http://t.co/xRjz41pDuh"
FoxBusiness,540921074523717632,12/5/2014,"Extreme bets in the options market see oil falling to $40: @SandraSmithFox &amp; @HRosencrans discuss the possibility: http://t.co/nN474wdov8"
OilBRK,540966010614870016,12/5/2014,"Oil battle is sticky, but OPEC may be forced to act: Oil prices are expected to stabilize, but OPEC ... http://t.co/CdfU988msB #Oil #BRK"
OilBRK,540993758997659648,12/5/2014,"Oil Tumbles, Hits Five-Year Low: U.S. crude oil prices slid to the lowest point in more than five ye... http://t.co/V8GCcGEZia #Oil #BRK"
OilBRK,540993759962361856,12/5/2014,"Oil Prices Continue to Fall As Stocks Strengthen on Jobs Outlook: NEW YORK (TheStreet) -- Crude oil ... http://t.co/avaYJtB81D #Oil #BRK"
globalnrgnews,541164306952626176,12/6/2014,"Failing oil prices to slow GCC economies growth http://t.co/M0W0RltauU"
OilBRK,541781117192257536,12/8/2014,"Oil Drop Offers Rousseff Boon as Brazil Fights Inflation: The drop in oil prices that is rattling ec... http://t.co/Snx0FTmOmN #Oil #BRK"
OilBRK,541823177739874304,12/8/2014,"Oil price could fall to $US43, broker says: Oil prices fell by more than a dollar on Monday to near ... http://t.co/0wOhfCxaHT #Oil #BRK"
OilBRK,541863478206537728,12/8/2014,"What To Buy To Benefit From Low Oil Prices. Part One: Turkey: We know the countries that are set to ... http://t.co/1D29w5Tj1f #Oil #BRK"
globalnrgnews,541872210512982016,12/8/2014,"What To Buy To Benefit From Low Oil Prices. Part One: Turkey http://t.co/dZ1Li7ZoH4"
theoilprice,541874429601411072,12/8/2014,"Falling Oil Price slows US Fracking http://t.co/yy1szn7q7S #oil #price"
OilBRK,541886720342376449,12/8/2014,"Oil slips towards $68 after Morgan Stanley cuts price forecast: Brent crude oil fell more than a dol... http://t.co/YhTVoBkUJ1 #Oil #BRK"
NST_Online,541901270492000258,12/8/2014,"Govt won't revise Budget 2015 amid oil price slump: Chua http://t.co/vdB5Ehd8Hd"
OilBRK,541922557381734400,12/8/2014,"Oil prices drop to 5-year low: LONDON -- Brent crude oil fell almost $2 a barrel on Monday to a new ... http://t.co/7x2vCslMVH #Oil #BRK"
OilBRK,541963641713459200,12/8/2014,"When to Expect the Next Oil Price Spike: While oil prices continue to plummet because of the OPEC pr... http://t.co/0aYi6AFp1T #Oil #BRK"
CNNMoneyInvest,541975087902367744,12/8/2014,"RT @LaMonicaBuzz: Bad $COP. ConocoPhillips down 3% after announcing plans to cut capital spending next year due to oil price slump."
FoxBusiness,541980560210399232,12/8/2014,"Meanwhile, ConocoPhillips to cut capital budget by 20% amid global decline in oil prices. http://t.co/6lXBUcQkrc"
OilBRK,542001627465383936,12/8/2014,"Oil drops $2 to five-year low on oversupply: By Jack Stubbs LONDON (Reuters) - Brent crude oil fell ... http://t.co/6FK8SmYb89 #Oil #BRK"
CNBCnow,542036135288262657,12/8/2014,"ALERT: Crude oil falls below $63 per barrel for the first time since July 2009 » http://t.co/xjEvxjNeKB http://t.co/CZrlqFfaCw"
OilBRK,542060862635114496,12/8/2014,"ConocoPhillips cuts budget 20 percent amid lower oil prices: Amid falling oil prices, ConocoPhillips... http://t.co/bQoaYonlTs #Oil #BRK"
OilBRK,542064679661494273,12/8/2014,"Oil Prices Sink Shipping ETF: Petroleum oil tankers and related shipping industry exchange traded fu... http://t.co/y6o7lKMi6u #Oil #BRK"
OilBRK,542093479048777728,12/8/2014,"Low Oil Prices Impacting US Shale Investment: With oil prices in free fall, the fear is that hunting... http://t.co/N1Hg3Bh7fx #Oil #BRK"
globalnrgnews,542147659356979200,12/9/2014,"Venezuela needs credit to cope with oil price drop -Maduro http://t.co/wdKJllz5sf"
globalnrgnews,542151417482706944,12/9/2014,"Santos dumped after S&amp;P cuts credit rating, oil prices drop http://t.co/QZwhmldmQk"
OilBRK,542217921389281280,12/9/2014,"Energy stocks punished on Toronto market as oil prices continue to plunge: There were more signs of ... http://t.co/mDzMUKpTTO #Oil #BRK"
OilVoice,542251716604092416,12/9/2014,"Ten reasons why a severe drop in oil prices is a problem http://t.co/0MciI2ii0F"
Kinibiz,542262202028548096,12/9/2014,"KL shares end lower as oil prices continue to fall - The benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) closed 2.74... http://t.co/0PsegpZ2Cx"
globalnrgnews,542264404826669056,12/9/2014,"UPDATE 4-Brent crude oil steadies after hitting 5-year low below $66 http://t.co/LJj6QZ7ky5"
SkyNewsBiz,542264588851744768,12/9/2014,"World Bank predicts Russia's economy to shrink 0.7% in 2015, but warned that the contraction would be worse if crude oil prices keep sliding"
globalnrgnews,542280670811549696,12/9/2014,"Ten Reasons Why a Severe Drop in Oil Prices is a Problem http://t.co/YSKooN67mk"
globalnrgnews,542289159768260608,12/9/2014,"Falling oil price to slash energy spending in Indonesia -industry http://t.co/wP0UG6b5O8"
OilBRK,542294509933957120,12/9/2014,"Kuwait Sees Oil Stuck at $65 for Six Months Until OPEC Moves: Oil prices will stay at about $65 a ba... http://t.co/yZhp285dEx #Oil #BRK"
OilBRK,542304774528303104,12/9/2014,"Ten Reasons Why a Severe Drop in Oil Prices is a Problem: Not long ago, I wrote Ten Reasons Why High... http://t.co/9tYf1VHsUN #Oil #BRK"
OilandGasInvest,542326189688254464,12/9/2014,"lots of Cdn #energy stock dividend cuts today--Baytex (BTE) and Trilogy (TET)--when investors price in bad news no harm in giving it to them"
EconBizFin,542342207974670336,12/9/2014,"This year is not the first time Opec has lost control of oil prices http://t.co/urNJysdqwo"
OilBRK,542386983201304577,12/9/2014,"Oil rig counts battle falling crude oil prices: The oil rig count may slowly respond to falling oil ... http://t.co/SpifGR5lbo #Oil #BRK"
OilBRK,542404377143558144,12/9/2014,"Oil to fall, but energy stocks OK?: Hedge funds think the price of oil will continue to fall but som... http://t.co/15cBmMc2dP #Oil #BRK"
_MiddleEast_,542405467947806721,12/9/2014,"#MiddleEast Mixed outlook for private jet market as oil price falls: Private jet manufacturers and operators a...  http://t.co/4LZi2fL7wq"
globalnrgnews,542415825890574336,12/9/2014,"Tesla Stock Tumbles as Gas Prices Continue to Fall http://t.co/47e2VyzHmB"
CNNMoneyInvest,542430293647310848,12/9/2014,"RT @LaMonicaBuzz: $KKD missed on sales but met on earnings. Guidance seems okay. But stock down 4% after hours. #doughnuts"
CNNMoneyInvest,542433914141175809,12/9/2014,"#Tech stock $AMD announces it's jumping from the #NYSE to the #Nasdaq. Chip maker is keeping ticker symbol"
OilandGasInvest,542443179669078017,12/9/2014,"Investors looking at energy producers' powerpoints better read the price deck they're using--many still $80-$90 oil and $4/gas.  Too high."
PlattsOil,542514076941701120,12/10/2014,"Abache Abreu &amp; Max Gostelow discuss the effect of falling crude oil prices on the #LNG market http://t.co/3RezKGO7y7 http://t.co/tgxgYc14DZ"
Kinibiz,542580481137446913,12/10/2014,"Break in Opec solidarity could push oil to US$40 http://t.co/ojPX2PyOS3"
Kinibiz,542605596210376704,12/10/2014,"Wahid: ’97 crisis helps M’sia endure oil price drop http://t.co/M2MNDf68dA"
Kinibiz,542606432521449472,12/10/2014,"In five months, crude oil plunge wipes RM33 bil in value - As global oil prices plunged, so did valuations on Burs... http://t.co/JE8ACwTNAt"
Kinibiz,542606590793515008,12/10/2014,"Wahid: ’97 crisis helps M’sia endure oil price drop -   Lessons learned the 1997 Asian financial crisis will help ... http://t.co/kBMVHsAH16"
malaysiandaily,542668512238387202,12/10/2014,"Oil falls below US$66 as Opec trims 2015 demand forecast: Brent crude oil slipped below US$66 (R... http://t.co/DPDxh7AMbB &lt;--Full Story"
Kinibiz,542679514107486208,12/10/2014,"When oil prices rise again, what is Putrajaya’s plan? http://t.co/SbvDamGgUd"
Kinibiz,542682219920494592,12/10/2014,"When oil prices rise again, what is Putrajaya’s plan? - In tandem with falling oil prices, the government has drop... http://t.co/OKoIKSq4iY"
globalnrgnews,542686797227388928,12/10/2014,"UPDATE 1-Glencore oil chief sees good chance of further crude price drop http://t.co/9oAESkCC5W"
globalnrgnews,542686801337798656,12/10/2014,"Markets to set oil price, not OPEC – UAE official http://t.co/tcVRqW7dbw"
OilBRK,542697631705608192,12/10/2014,"Oil prices slump in response to OPEC report: Daniel J. Graeber NEW YORK, Dec. 10 (UPI) -- Crude oil ... http://t.co/ARvHqKtPpX #Oil #BRK"
BloombergNews,542701767335874561,12/10/2014,"BREAKING: Brent crude oil drops below $65 a barrel first time since 2009  http://t.co/bG2jKZFTNd http://t.co/RzRMFj8gd6"
CNNMoneyInvest,542707030914777088,12/10/2014,"Today's stock market slide is all about energy. Top stock losers are all oil/gas companies: $NBR $OKE $NFX $DNR $QEP $SWN $CHK $NE"
globalnrgnews,542708603044786176,12/10/2014,"Refining lightens price drop gloom for Europe’s oil companies http://t.co/o7LS1G8mrK"
CNBCnow,542715569318150145,12/10/2014,"ALERT: Crude oil down $3, falling below $61 » http://t.co/xjEvxjNeKB"
BloombergNews,542724588212600833,12/10/2014,"BREAKING: WTI crude oil drops over 5% to $60.53 a barrel http://t.co/Vn3w3Rtvbi http://t.co/Jw8kkeCTn4"
thetimes,542725440809758720,12/10/2014,"RT @TimesBusiness: Brent crude oil down 4.3% today to $64.32 http://t.co/cHYJMgXE8Z"
WSJMoneyBeat,542733698547073025,12/10/2014,"RT @paulvigna: Anybody got a GoPro camera handy? I want to attach it to the plunging stock http://t.co/0GsHJyKl6G via @WSJMoneyBeat $GPRO"
EY_OilGas,542739350279454720,12/10/2014,"#EY?s #US #oil and #gas quarterly outlook shows oil price slide could threaten expected growth in production http://t.co/XiqMJuWGrD"
OilBRK,542745041995702272,12/10/2014,"Three Stocks To Favor With The Collapse Of Crude Oil Prices: The oil companies to bet on ared those ... http://t.co/9fPEqL3P0i #Oil #BRK"
OilBRK,542751138374635520,12/10/2014,"Oil Price Hit by OPEC Numbers as Saudis Stand Firm on Output: Oil took a fresh drubbing today as OPE... http://t.co/Gdowcsm450 #Oil #BRK"
OilBRK,542751139637121024,12/10/2014,"Oil takes another dive on OPEC report, US supplies: The price of oil took another dive Wednesday, pl... http://t.co/m07XTCq3E1 #Oil #BRK"
globalnrgnews,542756760009064448,12/10/2014,"Three Stocks To Favor With The Collapse Of Crude Oil Prices http://t.co/qEgHy2vAFh"
OilBRK,542789006824452096,12/10/2014,"Oil prices keep falling, but US drillers keep drilling: Oil companies are still drilling in the Unit... http://t.co/6KWZw5oMDq #Oil #BRK"
CNNMoneyInvest,542804828268007424,12/10/2014,"Forget the #VictoriaSecretfashionshow2014. The real angel this yr is the company's stock price http://t.co/uJpWQRiJji http://t.co/ePXiv8UDqw"
Kinibiz,542834606614249472,12/11/2014,"Oil crashes 5%, nears US$60 a barrel - Oil prices tumbled as much as 5% on Wednesday, pushing US crude to five-yea... http://t.co/nZK1T2yNcp"
RT_com,542864244262576128,12/11/2014,"OPEC ‘effectively dissolved’; oil will slide to $50 - Bank of America http://t.co/TQq7AJbe1x http://t.co/Yz6UNbt0a7"
globalnrgnews,542928806563291136,12/11/2014,"SE Asia Stocks-down as oil prices hit energy shares; Thai index falls to over 6-wk low http://t.co/MU54F3kt23"
RT_com,542947639093133313,12/11/2014,"#OPEC ‘effectively dissolved’, oil will slide to $50 - Bank of America http://t.co/TQq7AJbe1x http://t.co/Fv8Pj1tSTG"
Kinibiz,542950540229873665,12/11/2014,"Wahid: ’97 crisis helps M’sia endure oil price drop http://t.co/WDS6PA7t5h http://t.co/WAwr9dlcS3"
malaysiakini,542952040931295232,12/11/2014,"FREE: As global oil prices plunged, so did valuations on Bursa Malaysia, with double-digit billions wiped out in... http://t.co/LgPAbXyqIm"
OilVoice,542959205008048128,12/11/2014,"Victoria Oil &amp; Gas: Deloitte development cost report and $10.1m cash call issued http://t.co/PhI4UX6ZO9"
Kinibiz,542973297319612416,12/11/2014,"RT @rickcarew: Shell looks to sell stake in China oil business Tongyi, could fetch up to $500m. Blackstone among bidders http://t.co/4ej6Lz…"
malaysiandaily,542977315953590272,12/11/2014,"Malaysia’s budget deficit to rise 0.3%, if oil prices falls to US$66 per barrel, says research: ... http://t.co/VR7rzmBoq4 &lt;--Full Story"
SkyNewsBiz,542977928993447936,12/11/2014,"Dutch oil and gas giant SBM Offshore to cut 1,200 jobs worldwide in a bid to slash costs as oil prices plunge. Hopes to save $40bn per year"
OilGasMalaysia,542997168886669312,12/11/2014,"Wood Group Eyes Earnings Growth Despite Oil Price Slump - Capital.gr (press release) http://t.co/QVPvqBHAJ1"
OilBRK,543048897304596480,12/11/2014,"Oil prices continue slide, fueling calls for US crude exports: Surging US oil production and plummet... http://t.co/RG0uHmKZWi #Oil #BRK"
CNNMoneyInvest,543064357429841921,12/11/2014,"Think you're having a good day? Urban Outfitters stock is up 10.5% after strong sales predictions $URBN http://t.co/Ie1cdMhXWY"
CNNMoneyInvest,543066124817289216,12/11/2014,"RT @LaMonicaBuzz: Talking with $CIEN CEO Gary Smith. Stock up 10%. Says company building more diversified business. More software. Expandin…"
OGJOnline,543084770549186560,12/11/2014,"NYMEX #crudeoil price slid below $61/bbl on Dec. 10 after #OPEC cut 2015 world oil demand growth forecast http://t.co/BIFvyRrlO1"
CNNMoneyInvest,543089653260500992,12/11/2014,"Get this: $Momo, China's version of Tinder, raises $216 million. Stock is up 14% today http://t.co/6iUSuKVnd3 http://t.co/gxGJdZ7ihG"
globalnrgnews,543102599474737152,12/11/2014,"Low oil price fires up US consumers http://t.co/DU6xvBOugs"
CNBCnow,543122741428518912,12/11/2014,"BREAKING: Crude oil breaks $60 per barrel for the first time since July 2009 http://t.co/XiMx8dOOVN"
FoxBusiness,543124106619928576,12/11/2014,"RT @FoxBizAlert: BREAKING NEWS: Crude Oil Breaks $60 http://t.co/qjqQdaNMwr"
CNBCnow,543127660453724160,12/11/2014,"BREAKING: Crude oil settles down $0.99 at $59.95 per barrel, the lowest since July 2009. http://t.co/XiMx8dOOVN"
CNNMoneyInvest,543154580650221571,12/11/2014,"Investors gave $Momo (aka Chinese Tinder) a big embrace today. Stock rose 26% in trading debut http://t.co/6iUSuKVnd3 via @LaMonicaBuzz"
CNBCnow,543166394846969856,12/11/2014,"ALERT: Crude oil breaks below $59 per barrel in after-hours trading » http://t.co/xjEvxjNeKB"
globalnrgnews,543370892408262656,12/12/2014,"Energy News Roundup: Oil Strongmen Are Weird, Russian Bread Prices Spike and US States Support EV Charging Stations http://t.co/Ud3RRy3PsL"
WSJMoneyBeat,543372270723272704,12/12/2014,"When oil was $82, experts said a $20 drop would choke off U.S. energy boom. Oil now around $59 http://t.co/mHyucwyYJl #MorningMoneyBeat"
CNNMoneyInvest,543383863012388864,12/12/2014,"Quite the week on Wall Street as investors try to make sense of falling oil prices. Stock futures in red Friday. http://t.co/BpKrb48rnr"
Kinibiz,543390808217780224,12/12/2014,"Brent sinks below US$63; lowest since July 2009 - Brent crude oil slipped on Friday to below US$63 (RM219.52) a ba... http://t.co/XvFWfVmJ0I"
CNNMoneyInvest,543391251094319105,12/12/2014,"It's been an ugly month for #GoPro's stock but $GPRO bounces 5% #premarket after JPMorgan reportedly upgrades it to overweight."
globalnrgnews,543395150672982016,12/12/2014,"Despite lower crude oil prices, U.S. crude oil production expected to grow in 2015 http://t.co/AnOcVYjAWA"
CNNMoneyInvest,543501973715439616,12/12/2014,"Analyst: for every $10 drop in oil, a company like $XOM loses $4.5 billion/year. Oil down 40%, the math isn't pretty. http://t.co/bpnXeFq9EM"
CNNMoneyInvest,543513021302452224,12/12/2014,"CNNMoney's Fear &amp; Greed Index is back in FEAR mode as $57 oil rattles investors http://t.co/yugSzX4HBM http://t.co/bqkiaI341g"
CNNMoneyInvest,543513710179147777,12/12/2014,"The oil price slide is beginning to hurt good-paying U.S. energy jobs http://t.co/ye8YEAFkmP via @JesseSolomonCNN http://t.co/JbWk0eBADb"
